kernel_radius,b,c,h,w,max_fn_sec,max_fn_value,luca_fn_sec,luca_fn_value
2,32,128,8,8,,,0.0010609909999175215,0.02899169921875
2,32,128,16,16,,,0.0022356279999939943,0.03436279296875
2,32,128,32,32,,,0.006955539999921712,0.03729248046875
2,32,128,64,64,,,0.02583876899996085,0.03857421875
2,32,128,128,128,,,0.10181767599999603,0.03924560546875
2,64,4,4,4,,,0.0008798689999593989,0.01959228515625
2,64,4,8,8,,,0.0008093199999166245,0.0306396484375
2,64,4,16,16,,,0.001068844999963403,0.03375244140625
2,64,4,32,32,,,0.0010818419999623075,0.03741455078125
2,64,4,64,64,,,0.0011743439999918337,0.038604736328125
2,64,4,128,128,,,0.00141517399993063,0.039306640625
2,64,8,4,4,,,0.0007968269999309996,0.0181121826171875
2,64,8,8,8,,,0.0008002230000556665,0.0294342041015625
2,64,8,16,16,,,0.0010645309999972596,0.034271240234375
2,64,8,32,32,,,0.0011077870000235635,0.037139892578125
2,64,8,64,64,,,0.00135316499995497,0.038726806640625
2,64,8,128,128,,,0.002813324000044304,0.039337158203125
2,64,16,4,4,,,0.000809207999964201,0.01885986328125
2,64,16,8,8,,,0.0011108229999763353,0.029571533203125
2,64,16,16,16,,,0.0010926789999530229,0.03375244140625
2,64,16,32,32,,,0.0013182550000010451,0.036865234375
2,64,16,64,64,,,0.0019936590000497745,0.0386962890625
2,64,16,128,128,,,0.00594691599997077,0.039215087890625
2,64,32,4,4,,,0.0008147749999807274,0.0203704833984375
2,64,32,8,8,,,0.001127561000089372,0.028167724609375
2,64,32,16,16,,,0.001254666000022553,0.034271240234375
2,64,32,32,32,,,0.001900719999980538,0.037109375
2,64,32,64,64,,,0.004947239999978592,0.038421630859375
2,64,32,128,128,,,0.01676633799991123,0.03924560546875
2,64,64,4,4,,,0.001111605000005511,0.0196380615234375
2,64,64,8,8,,,0.001265701000079389,0.0283966064453125
2,64,64,16,16,,,0.0018487820000245847,0.03424072265625
2,64,64,32,32,,,0.004107929000042532,0.037109375
2,64,64,64,64,,,0.014521553999998105,0.038543701171875
2,64,64,128,128,,,0.05568159999995714,0.03924560546875
2,64,128,4,4,,,0.0012688150000030873,0.0197601318359375
2,64,128,8,8,,,0.0018205300000317948,0.0289154052734375
2,64,128,16,16,,,0.00409349899996414,0.03411865234375
2,64,128,32,32,,,0.013488161999930526,0.0369873046875
2,64,128,64,64,,,0.05127891799997997,0.038543701171875
2,64,128,128,128,,,0.2033524569999372,0.039215087890625
2,128,4,4,4,,,0.001177970000071582,0.019989013671875
2,128,4,8,8,,,0.0011273940000364746,0.0291290283203125
2,128,4,16,16,,,0.0018334360000835659,0.033538818359375
2,128,4,32,32,,,0.0019197240000039528,0.03717041015625
2,128,4,64,64,,,0.0020383380000339457,0.038665771484375
2,128,4,128,128,,,0.0025668509999832168,0.039276123046875
2,128,8,4,4,,,0.001132828999971025,0.0206451416015625
2,128,8,8,8,,,0.0012751949999483259,0.028533935546875
2,128,8,16,16,,,0.001852961999929903,0.03448486328125
2,128,8,32,32,,,0.002009104000080697,0.037200927734375
2,128,8,64,64,,,0.002462783000055424,0.038482666015625
2,128,8,128,128,,,0.005294146999972327,0.039337158203125
2,128,16,4,4,,,0.0011056220000682515,0.0200347900390625
2,128,16,8,8,,,0.0018318249999538239,0.028900146484375
2,128,16,16,16,,,0.0019010760000810478,0.034271240234375
2,128,16,32,32,,,0.0023076740000078644,0.03692626953125
2,128,16,64,64,,,0.003691116999902988,0.038482666015625
2,128,16,128,128,,,0.011659231999942676,0.03924560546875
2,128,32,4,4,,,0.001283562000025995,0.0192413330078125
2,128,32,8,8,,,0.0018908429999555665,0.028961181640625
